ReportCandidateFirstName,EndingBalanceDisplay,Category,ExpenditureUnitemizedTotalDisplay,BeginningBalanceDisplay,ReportTypeId,Id,ReceiptUnitemizedTotalDisplay,FilingId,Reimbursee,AmendmentReason,ReceiptItemizedTotalDisplay,ExpenditureItemizedTotalDisplay,FilingDate,FilingDateShortDisplay,FilingMechanism,ReceiptTotal,FullNameReverse,LiabilityTotalDisplay,SavingsTotalDisplay,EndingDateDisplay,BeginningDateDisplay,Ui,IsAmended,ReceiptTotalDisplay,PaymentsDisplay,CpfId,FilingDateDisplay,IsAmendment,ExpenditureTotalDisplay,ReportId,ReportYear,InkindTotalDisplay,ReportTypeDescription,ReportingPeriod
Dennis J.,"$18,322.41",D,$0.00,"$18,322.41",72,603073,$0.00,60009,,,$0.00,$0.00,2017-03-03T08:48:02.04,3/3/2017,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,2/28/2017,2/16/2017,,False,$0.00,$0.00,15680,3/3/2017,False,$0.00,603073,2017,$0.00,Bank Report,2/16 - 2/28-29/2017
Dennis J.,"$18,322.41",D,$0.00,"$18,322.41",71,601776,$0.00,60009,,,$0.00,$0.00,2017-02-17T10:42:05.487,2/17/2017,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,2/15/2017,2/1/2017,,False,$0.00,$0.00,15680,2/17/2017,False,$0.00,601776,2017,$0.00,Bank Report,2/1 - 2/15/2017
Dennis J.,"$18,322.41",D,$0.00,"$17,827.87",72,600601,$0.00,60009,,,$592.10,$97.56,2017-02-03T10:23:45.5,2/3/2017,Bank Reporter 3,592.1,"Carlone, Dennis J.",$0.00,$0.00,1/31/2017,1/16/2017,,False,$592.10,$0.00,15680,2/3/2017,False,$97.56,600601,2017,$0.00,Bank Report,1/16 - 1/31/2017
Dennis J.,"$17,827.87",D,$0.00,"$17,827.87",71,597534,$0.00,60009,,,$0.00,$0.00,2017-01-17T10:00:19.12,1/17/2017,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,1/15/2017,1/1/2017,,False,$0.00,$0.00,15680,1/17/2017,False,$0.00,597534,2017,$0.00,Bank Report,1/1 - 1/15/2017
Dennis J.,"$17,827.87",D,$0.00,"$13,321.30",72,596069,$0.00,60009,,,"$4,506.57",$0.00,2017-01-04T11:14:14.443,1/4/2017,Bank Reporter 3,4506.57,"Carlone, Dennis J.",$0.00,$0.00,12/31/2016,12/16/2016,,False,"$4,506.57",$0.00,15680,1/4/2017,False,$0.00,596069,2016,$0.00,Bank Report,12/16 - 12/31/2016
Dennis J.,"$13,321.30",D,$0.00,"$13,321.30",71,593745,$0.00,60009,,,$0.00,$0.00,2016-12-16T09:14:24.81,12/16/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,12/15/2016,12/1/2016,,False,$0.00,$0.00,15680,12/16/2016,False,$0.00,593745,2016,$0.00,Bank Report,12/1 - 12/15/2016
Dennis J.,"$13,321.30",D,$0.00,"$5,592.03",72,592400,$0.00,60009,,,"$7,729.27",$0.00,2016-12-01T08:48:57.897,12/1/2016,Bank Reporter 3,7729.27,"Carlone, Dennis J.",$0.00,$0.00,11/30/2016,11/16/2016,,False,"$7,729.27",$0.00,15680,12/1/2016,False,$0.00,592400,2016,$0.00,Bank Report,11/16 - 11/30/2016
Dennis J.,"$5,592.03",D,$0.00,$393.54,71,591731,$0.00,60009,,,"$5,198.49",$0.00,2016-11-18T14:25:18.95,11/18/2016,Bank Reporter 3,5198.49,"Carlone, Dennis J.",$0.00,$0.00,11/15/2016,11/1/2016,,False,"$5,198.49",$0.00,15680,11/18/2016,False,$0.00,591731,2016,$0.00,Bank Report,11/1 - 11/15/2016
Dennis J.,$393.54,D,$0.00,$393.54,72,590334,$0.00,60009,,,$0.00,$0.00,2016-11-03T13:30:05.11,11/3/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,10/31/2016,10/16/2016,,False,$0.00,$0.00,15680,11/3/2016,False,$0.00,590334,2016,$0.00,Bank Report,10/16 - 10/31/2016
Dennis J.,$393.54,D,$0.00,$393.54,71,587280,$0.00,60009,,,$0.00,$0.00,2016-10-17T10:10:26.227,10/17/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,10/15/2016,10/1/2016,,False,$0.00,$0.00,15680,10/17/2016,False,$0.00,587280,2016,$0.00,Bank Report,10/1 - 10/15/2016
Dennis J.,$393.54,D,$0.00,$393.54,72,586415,$0.00,60009,,,$0.00,$0.00,2016-10-04T10:35:44.297,10/4/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,9/30/2016,9/16/2016,,False,$0.00,$0.00,15680,10/4/2016,False,$0.00,586415,2016,$0.00,Bank Report,9/16 - 9/30/2016
Dennis J.,$393.54,D,$0.00,$345.52,71,584822,$0.00,60009,,,$48.02,$0.00,2016-09-19T10:39:12.473,9/19/2016,Bank Reporter 3,48.02,"Carlone, Dennis J.",$0.00,$0.00,9/15/2016,9/1/2016,,False,$48.02,$0.00,15680,9/19/2016,False,$0.00,584822,2016,$0.00,Bank Report,9/1 - 9/15/2016
Dennis J.,$345.52,D,$0.00,$345.52,72,583669,$0.00,60009,,,$0.00,$0.00,2016-09-02T16:03:56.713,9/2/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,8/31/2016,8/16/2016,,False,$0.00,$0.00,15680,9/2/2016,False,$0.00,583669,2016,$0.00,Bank Report,8/16 - 8/31/2016
Dennis J.,$345.52,D,$0.00,$345.52,71,581440,$0.00,60009,,,$0.00,$0.00,2016-08-18T10:24:17.35,8/18/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,8/15/2016,8/1/2016,,False,$0.00,$0.00,15680,8/18/2016,False,$0.00,581440,2016,$0.00,Bank Report,8/1 - 8/15/2016
Dennis J.,$345.52,D,$0.00,$345.52,72,579923,$0.00,60009,,,$0.00,$0.00,2016-08-02T13:56:07.407,8/2/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,7/31/2016,7/16/2016,,False,$0.00,$0.00,15680,8/2/2016,False,$0.00,579923,2016,$0.00,Bank Report,7/16 - 7/31/2016
Dennis J.,$345.52,D,$0.00,$345.52,71,578351,$0.00,60009,,,$0.00,$0.00,2016-07-18T14:24:59.357,7/18/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,7/15/2016,7/1/2016,,False,$0.00,$0.00,15680,7/18/2016,False,$0.00,578351,2016,$0.00,Bank Report,7/1 - 7/15/2016
Dennis J.,$345.52,D,$0.00,$95.52,71,576976,$0.00,60009,,Bank Error,$250.00,$0.00,2016-07-05T10:21:36.897,7/5/2016,Bank Reporter 3,250.0,"Carlone, Dennis J.",$0.00,$0.00,6/15/2016,6/1/2016,,False,$250.00,$0.00,15680,7/5/2016,True,$0.00,576976,2016,$0.00,Bank Report,6/1 - 6/15/2016
Dennis J.,$345.52,D,$0.00,$345.52,72,576513,$0.00,60009,,,$0.00,$0.00,2016-07-01T08:20:03.903,7/1/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,6/30/2016,6/16/2016,,False,$0.00,$0.00,15680,7/1/2016,False,$0.00,576513,2016,$0.00,Bank Report,6/16 - 6/30/2016
Dennis J.,$95.52,D,$0.00,$95.52,72,574086,$0.00,60009,,,$0.00,$0.00,2016-06-03T08:58:27.97,6/3/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,5/31/2016,5/16/2016,,False,$0.00,$0.00,15680,6/3/2016,False,$0.00,574086,2016,$0.00,Bank Report,5/16 - 5/30/2016
Dennis J.,$95.52,D,$0.00,$95.52,71,572219,$0.00,60009,,,$0.00,$0.00,2016-05-16T14:40:17.987,5/16/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,5/15/2016,5/1/2016,,False,$0.00,$0.00,15680,5/16/2016,False,$0.00,572219,2016,$0.00,Bank Report,5/1 - 5/15/2016
Dennis J.,$95.52,D,$0.00,$95.52,72,571492,$0.00,60009,,,$0.00,$0.00,2016-05-05T10:33:21.117,5/5/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,4/30/2016,4/16/2016,,False,$0.00,$0.00,15680,5/5/2016,False,$0.00,571492,2016,$0.00,Bank Report,4/16 - 4/30/2016
Dennis J.,$95.52,D,$0.00,$95.52,71,570083,$0.00,60009,,,$0.00,$0.00,2016-04-20T13:35:17.193,4/20/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,4/15/2016,4/1/2016,,False,$0.00,$0.00,15680,4/20/2016,False,$0.00,570083,2016,$0.00,Bank Report,4/1 - 4/15/2016
Dennis J.,$95.52,D,$0.00,$95.52,72,568626,$0.00,60009,,,$0.00,$0.00,2016-04-04T11:59:16.3,4/4/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,3/31/2016,3/16/2016,,False,$0.00,$0.00,15680,4/4/2016,False,$0.00,568626,2016,$0.00,Bank Report,3/16 - 3/31/2016
Dennis J.,$95.52,D,$0.00,$95.52,71,566894,$0.00,60009,,,$0.00,$0.00,2016-03-16T14:11:23.41,3/16/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,3/15/2016,3/1/2016,,False,$0.00,$0.00,15680,3/16/2016,False,$0.00,566894,2016,$0.00,Bank Report,3/1 - 3/15/2016
Dennis J.,$95.52,D,$0.00,$95.52,72,565917,$0.00,60009,,,$0.00,$0.00,2016-03-04T13:27:29.99,3/4/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,2/29/2016,2/16/2016,,False,$0.00,$0.00,15680,3/4/2016,False,$0.00,565917,2016,$0.00,Bank Report,2/16 - 2/28-29/2016
Dennis J.,$95.52,D,$0.00,"$1,595.52",71,564636,$0.00,60009,,,$0.00,"$1,500.00",2016-02-19T11:51:48.757,2/19/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,2/15/2016,2/1/2016,,False,$0.00,$0.00,15680,2/19/2016,False,"$1,500.00",564636,2016,$0.00,Bank Report,2/1 - 2/15/2016
Dennis J.,"$1,595.52",D,$0.00,"$1,595.52",72,562968,$0.00,60009,,,$0.00,$0.00,2016-02-01T14:03:48.04,2/1/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,1/31/2016,1/16/2016,,False,$0.00,$0.00,15680,2/1/2016,False,$0.00,562968,2016,$0.00,Bank Report,1/16 - 1/31/2016
Dennis J.,"$1,595.52",D,$0.00,"$1,595.52",71,560637,$0.00,60009,,,$0.00,$0.00,2016-01-19T09:08:32.163,1/19/2016,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,1/15/2016,1/1/2016,,False,$0.00,$0.00,15680,1/19/2016,False,$0.00,560637,2016,$0.00,Bank Report,1/1 - 1/15/2016
Dennis J.,"$1,595.52",D,$0.00,"$1,355.40",72,558146,$0.00,60009,,,$240.12,$0.00,2016-01-04T09:24:53.183,1/4/2016,Bank Reporter 3,240.12,"Carlone, Dennis J.",$0.00,$0.00,12/31/2015,12/16/2015,,False,$240.12,$0.00,15680,1/4/2016,False,$0.00,558146,2015,$0.00,Bank Report,12/16 - 12/31/2015
Dennis J.,"$1,355.40",D,$0.00,"$1,355.40",71,556685,$0.00,60009,,,$0.00,$0.00,2015-12-16T09:51:46.66,12/16/2015,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,12/15/2015,12/1/2015,,False,$0.00,$0.00,15680,12/16/2015,False,$0.00,556685,2015,$0.00,Bank Report,12/1 - 12/15/2015
Dennis J.,"$1,355.40",D,$0.00,"$7,365.80",72,555940,$0.00,60009,,,$550.00,"$6,560.40",2015-12-03T17:11:07.997,12/3/2015,Bank Reporter 3,550.0,"Carlone, Dennis J.",$0.00,$0.00,11/30/2015,11/16/2015,,False,$550.00,$0.00,15680,12/3/2015,False,"$6,560.40",555940,2015,$0.00,Bank Report,11/16 - 11/30/2015
Dennis J.,"$7,365.80",D,$0.00,"$6,569.70",71,553745,$0.00,60009,,,"$1,096.10",$300.00,2015-11-16T14:31:30.28,11/16/2015,Bank Reporter 3,1096.1,"Carlone, Dennis J.",$0.00,$0.00,11/15/2015,11/1/2015,,False,"$1,096.10",$0.00,15680,11/16/2015,False,$300.00,553745,2015,$0.00,Bank Report,11/1 - 11/15/2015
Dennis J.,"$6,569.70",D,$0.00,"$19,138.21",72,552544,$0.00,60009,,,"$2,933.86","$15,502.37",2015-11-04T10:10:10.373,11/4/2015,Bank Reporter 3,2933.86,"Carlone, Dennis J.",$0.00,$0.00,10/31/2015,10/16/2015,,False,"$2,933.86",$0.00,15680,11/4/2015,False,"$15,502.37",552544,2015,$0.00,Bank Report,10/16 - 10/31/2015
Dennis J.,"$19,138.21",D,$0.00,"$16,653.75",71,550300,$0.00,60009,,,"$3,109.46",$625.00,2015-10-19T08:46:45.023,10/19/2015,Bank Reporter 3,3109.46,"Carlone, Dennis J.",$0.00,$0.00,10/15/2015,10/1/2015,,False,"$3,109.46",$0.00,15680,10/19/2015,False,$625.00,550300,2015,$0.00,Bank Report,10/1 - 10/15/2015
Dennis J.,"$16,653.75",D,$0.00,"$15,462.13",72,548078,$0.00,60009,,,"$4,260.30","$3,068.68",2015-10-01T10:11:22.67,10/1/2015,Bank Reporter 3,4260.3,"Carlone, Dennis J.",$0.00,$0.00,9/30/2015,9/16/2015,,False,"$4,260.30",$0.00,15680,10/1/2015,False,"$3,068.68",548078,2015,$0.00,Bank Report,9/16 - 9/30/2015
Dennis J.,"$15,462.13",D,$0.00,"$21,062.13",71,547153,$0.00,60009,,,$0.00,"$5,600.00",2015-09-18T14:36:39.7,9/18/2015,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,9/15/2015,9/1/2015,,False,$0.00,$0.00,15680,9/18/2015,False,"$5,600.00",547153,2015,$0.00,Bank Report,9/1 - 9/15/2015
Dennis J.,"$21,062.13",D,$0.00,"$22,231.88",72,545054,$0.00,60009,,,"$2,380.25","$3,550.00",2015-09-02T12:46:54.687,9/2/2015,Bank Reporter 3,2380.25,"Carlone, Dennis J.",$0.00,$0.00,8/31/2015,8/16/2015,,False,"$2,380.25",$0.00,15680,9/2/2015,False,"$3,550.00",545054,2015,$0.00,Bank Report,8/16 - 8/31/2015
Dennis J.,"$22,231.88",D,$0.00,"$13,890.63",71,543521,$0.00,60009,,,"$8,341.25",$0.00,2015-08-18T10:45:52.97,8/18/2015,Bank Reporter 3,8341.25,"Carlone, Dennis J.",$0.00,$0.00,8/15/2015,8/1/2015,,False,"$8,341.25",$0.00,15680,8/18/2015,False,$0.00,543521,2015,$0.00,Bank Report,8/1 - 8/15/2015
Dennis J.,"$13,890.63",D,$0.00,"$10,890.63",72,541403,$0.00,60009,,,"$3,250.00",$250.00,2015-08-03T10:58:17.09,8/3/2015,Bank Reporter 3,3250.0,"Carlone, Dennis J.",$0.00,$0.00,7/31/2015,7/16/2015,,False,"$3,250.00",$0.00,15680,8/3/2015,False,$250.00,541403,2015,$0.00,Bank Report,7/16 - 7/31/2015
Dennis J.,"$10,890.63",D,$0.00,"$10,040.63",71,539953,$0.00,60009,,,$950.00,$100.00,2015-07-20T09:15:40.727,7/20/2015,Bank Reporter 3,950.0,"Carlone, Dennis J.",$0.00,$0.00,7/15/2015,7/1/2015,,False,$950.00,$0.00,15680,7/20/2015,False,$100.00,539953,2015,$0.00,Bank Report,7/1 - 7/15/2015
Dennis J.,"$10,040.63",D,$0.00,"$10,040.63",72,537565,$0.00,60009,,,$0.00,$0.00,2015-07-01T08:52:44.803,7/1/2015,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,6/30/2015,6/16/2015,,False,$0.00,$0.00,15680,7/1/2015,False,$0.00,537565,2015,$0.00,Bank Report,6/16 - 6/30/2015
Dennis J.,"$10,040.63",D,$0.00,"$10,040.63",71,536102,$0.00,60009,,,$0.00,$0.00,2015-06-16T13:42:31.48,6/16/2015,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,6/15/2015,6/1/2015,,False,$0.00,$0.00,15680,6/16/2015,False,$0.00,536102,2015,$0.00,Bank Report,6/1 - 6/15/2015
Dennis J.,"$10,040.63",D,$0.00,"$10,040.63",72,534946,$0.00,60009,,,$0.00,$0.00,2015-06-03T09:07:29.6,6/3/2015,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,5/31/2015,5/16/2015,,False,$0.00,$0.00,15680,6/3/2015,False,$0.00,534946,2015,$0.00,Bank Report,5/16 - 5/30/2015
Dennis J.,"$10,040.63",D,$0.00,"$10,225.51",71,533647,$0.00,60009,,,$565.12,$750.00,2015-05-20T09:22:53.37,5/20/2015,Bank Reporter 3,565.12,"Carlone, Dennis J.",$0.00,$0.00,5/15/2015,5/1/2015,,False,$565.12,$0.00,15680,5/20/2015,False,$750.00,533647,2015,$0.00,Bank Report,5/1 - 5/15/2015
Dennis J.,"$10,225.51",D,$0.00,"$10,225.51",72,309031,$0.00,60009,,,$0.00,$0.00,2015-05-01T13:31:57.26,5/1/2015,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,4/30/2015,4/16/2015,,False,$0.00,$0.00,15680,5/1/2015,False,$0.00,309031,2015,$0.00,Bank Report,4/16 - 4/30/2015
Dennis J.,"$10,225.51",D,$0.00,"$10,225.51",71,307811,$0.00,60009,,,$0.00,$0.00,2015-04-17T12:43:36.27,4/17/2015,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,4/15/2015,4/1/2015,,False,$0.00,$0.00,15680,4/17/2015,False,$0.00,307811,2015,$0.00,Bank Report,4/1 - 4/15/2015
Dennis J.,"$10,225.51",D,$0.00,"$10,225.51",72,304617,$0.00,60009,,,$0.00,$0.00,2015-04-01T09:40:16.257,4/1/2015,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,3/31/2015,3/16/2015,,False,$0.00,$0.00,15680,4/1/2015,False,$0.00,304617,2015,$0.00,Bank Report,3/16 - 3/31/2015
Dennis J.,"$10,225.51",D,$0.00,"$10,225.51",71,303900,$0.00,60009,,,$0.00,$0.00,2015-03-16T11:54:08.517,3/16/2015,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,3/15/2015,3/1/2015,,False,$0.00,$0.00,15680,3/16/2015,False,$0.00,303900,2015,$0.00,Bank Report,3/1 - 3/15/2015
Dennis J.,"$10,225.51",D,$0.00,"$9,925.51",72,302963,$0.00,60009,,,$300.00,$0.00,2015-03-02T09:06:37.87,3/2/2015,Bank Reporter 3,300.0,"Carlone, Dennis J.",$0.00,$0.00,2/28/2015,2/16/2015,,False,$300.00,$0.00,15680,3/2/2015,False,$0.00,302963,2015,$0.00,Bank Report,2/16 - 2/28-29/2015
Dennis J.,"$9,925.51",D,$0.00,"$9,925.51",71,302126,$0.00,60009,,,$0.00,$0.00,2015-02-18T09:28:15.247,2/18/2015,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,2/15/2015,2/1/2015,,False,$0.00,$0.00,15680,2/18/2015,False,$0.00,302126,2015,$0.00,Bank Report,2/1 - 2/15/2015
Dennis J.,"$9,925.51",D,$0.00,"$10,225.51",72,300641,$0.00,60009,,,$0.00,$300.00,2015-02-04T09:07:31.103,2/4/2015,Bank Reporter 3,0.0,"Carlone, Dennis J.",$0.00,$0.00,1/31/2015,1/16/2015,,False,$0.00,$0.00,15680,2/4/2015,False,$300.00,300641,2015,$0.00,Bank Report,1/16 - 1/31/2015
Dennis J.,"$10,225.51",D,$0.00,"$4,272.67",71,300417,$0.00,60009,,,"$5,952.84",$0.00,2015-01-29T14:32:35.65,1/29/2015,Bank Reporter 3,5952.84,"Carlone, Dennis J.",$0.00,$0.00,1/15/2015,1/1/2015,,False,"$5,952.84",$0.00,15680,1/29/2015,False,$0.00,300417,2015,$0.00,Bank Report,1/1 - 1/15 2015
Dennis J.,"$4,272.67",D,$0.00,$852.76,72,212712,$0.00,60009,,,"$3,419.91",$0.00,2015-01-02T08:32:34.613,1/2/2015,Web Reporter 2.0,3419.91,"Carlone, Dennis J.",$0.00,$0.00,12/31/2014,12/16/2014,,False,"$3,419.91",$0.00,15680,1/2/2015,False,$0.00,212712,2014,$0.00,Bank Report (Days 16-End),12/16/14 - 12/31/14
Dennis J.,$852.76,D,$0.00,$852.76,71,212220,$0.00,60009,,,$0.00,$0.00,2014-12-17T13:34:44.37,12/17/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,12/15/2014,12/1/2014,,False,$0.00,$0.00,15680,12/17/2014,False,$0.00,212220,2014,$0.00,Bank Report (Days 1-15),12/1/14 - 12/15/14
Dennis J.,$852.76,D,$0.00,$852.76,72,211543,$0.00,60009,,,$0.00,$0.00,2014-12-03T11:15:01.587,12/3/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,11/30/2014,11/16/2014,,False,$0.00,$0.00,15680,12/3/2014,False,$0.00,211543,2014,$0.00,Bank Report (Days 16-End),11/16/14 - 11/30/14
Dennis J.,$852.76,D,$0.00,$852.76,71,210992,$0.00,60009,,,$0.00,$0.00,2014-11-19T11:41:21.923,11/19/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,11/15/2014,11/1/2014,,False,$0.00,$0.00,15680,11/19/2014,False,$0.00,210992,2014,$0.00,Bank Report (Days 1-15),11/1/14 - 11/15/14
Dennis J.,$852.76,D,$0.00,$852.76,72,209872,$0.00,60009,,,$0.00,$0.00,2014-11-03T08:50:43.147,11/3/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,10/31/2014,10/16/2014,,False,$0.00,$0.00,15680,11/3/2014,False,$0.00,209872,2014,$0.00,Bank Report (Days 16-End),10/16/14 - 10/31/14
Dennis J.,$852.76,D,$0.00,$852.76,71,207317,$0.00,60009,,,$0.00,$0.00,2014-10-17T08:51:35.43,10/17/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,10/15/2014,10/1/2014,,False,$0.00,$0.00,15680,10/17/2014,False,$0.00,207317,2014,$0.00,Bank Report (Days 1-15),10/1/14 - 10/15/14
Dennis J.,$852.76,D,$0.00,$852.76,72,206414,$0.00,60009,,,$0.00,$0.00,2014-10-02T14:11:28.967,10/2/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,9/30/2014,9/16/2014,,False,$0.00,$0.00,15680,10/2/2014,False,$0.00,206414,2014,$0.00,Bank Report (Days 16-End),9/16/14 - 9/30/14
Dennis J.,$852.76,D,$0.00,$602.76,71,205550,$0.00,60009,,,$250.00,$0.00,2014-09-18T15:55:24.157,9/18/2014,Web Reporter 2.0,250.0,"Carlone, Dennis J.",$0.00,$0.00,9/15/2014,9/1/2014,,False,$250.00,$0.00,15680,9/18/2014,False,$0.00,205550,2014,$0.00,Bank Report (Days 1-15),9/1/14 - 9/15/14
Dennis J.,$602.76,D,$0.00,$602.76,72,204466,$0.00,60009,,,$0.00,$0.00,2014-09-05T08:51:25.72,9/5/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,8/31/2014,8/16/2014,,False,$0.00,$0.00,15680,9/5/2014,False,$0.00,204466,2014,$0.00,Bank Report (Days 16-End),8/16/14 - 8/31/14
Dennis J.,$602.76,D,$0.00,$602.76,71,201825,$0.00,60009,,,$0.00,$0.00,2014-08-18T09:45:17.677,8/18/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,8/15/2014,8/1/2014,,False,$0.00,$0.00,15680,8/18/2014,False,$0.00,201825,2014,$0.00,Bank Report (Days 1-15),8/1/14 - 8/15/14
Dennis J.,$602.76,D,$0.00,$602.76,72,200988,$0.00,60009,,,$0.00,$0.00,2014-08-04T09:42:18.277,8/4/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,7/31/2014,7/16/2014,,False,$0.00,$0.00,15680,8/4/2014,False,$0.00,200988,2014,$0.00,Bank Report (Days 16-End),7/16/14 - 7/31/14
Dennis J.,$602.76,D,$0.00,$602.76,71,199937,$0.00,60009,,,$0.00,$0.00,2014-07-16T15:16:13.79,7/16/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,7/15/2014,7/1/2014,,False,$0.00,$0.00,15680,7/16/2014,False,$0.00,199937,2014,$0.00,Bank Report (Days 1-15),7/1/14 - 7/15/14
Dennis J.,$602.76,D,$0.00,$602.76,72,198773,$0.00,60009,,,$0.00,$0.00,2014-07-01T11:44:05.73,7/1/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,6/30/2014,6/16/2014,,False,$0.00,$0.00,15680,7/1/2014,False,$0.00,198773,2014,$0.00,Bank Report (Days 16-End),6/16/14 - 6/30/14
Dennis J.,$602.76,D,$0.00,$502.76,71,197886,$0.00,60009,,,$100.00,$0.00,2014-06-16T14:25:10.353,6/16/2014,Web Reporter 2.0,100.0,"Carlone, Dennis J.",$0.00,$0.00,6/15/2014,6/1/2014,,False,$100.00,$0.00,15680,6/16/2014,False,$0.00,197886,2014,$0.00,Bank Report (Days 1-15),6/1/14 - 6/15/14
Dennis J.,$502.76,D,$0.00,$502.76,72,196782,$0.00,60009,,,$0.00,$0.00,2014-06-02T10:39:04.443,6/2/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,5/31/2014,5/16/2014,,False,$0.00,$0.00,15680,6/2/2014,False,$0.00,196782,2014,$0.00,Bank Report (Days 16-End),5/16/14 - 5/31/14
Dennis J.,$502.76,D,$0.00,$502.76,71,196089,$0.00,60009,,,$0.00,$0.00,2014-05-16T10:28:15.057,5/16/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,5/15/2014,5/1/2014,,False,$0.00,$0.00,15680,5/16/2014,False,$0.00,196089,2014,$0.00,Bank Report (Days 1-15),5/1/14 - 5/15/14
Dennis J.,$502.76,D,$0.00,$502.76,72,195004,$0.00,60009,,,$0.00,$0.00,2014-05-01T10:49:06.163,5/1/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,4/30/2014,4/16/2014,,False,$0.00,$0.00,15680,5/1/2014,False,$0.00,195004,2014,$0.00,Bank Report (Days 16-End),4/16/14 - 4/30/14
Dennis J.,$502.76,D,$0.00,$502.76,71,194415,$0.00,60009,,,$0.00,$0.00,2014-04-17T12:22:11.037,4/17/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,4/15/2014,4/1/2014,,False,$0.00,$0.00,15680,4/17/2014,False,$0.00,194415,2014,$0.00,Bank Report (Days 1-15),4/1/14 - 4/15/14
Dennis J.,$502.76,D,$0.00,$502.76,72,193199,$0.00,60009,,,$0.00,$0.00,2014-04-01T14:26:07.6,4/1/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,3/31/2014,3/16/2014,,False,$0.00,$0.00,15680,4/1/2014,False,$0.00,193199,2014,$0.00,Bank Report (Days 16-End),3/16/14 - 3/31/14
Dennis J.,$502.76,D,$0.00,$502.76,71,192303,$0.00,60009,,,$0.00,$0.00,2014-03-17T10:50:16.187,3/17/2014,Web Reporter 2.0,0.0,"Carlone, Dennis J.",$0.00,$0.00,3/15/2014,3/1/2014,,False,$0.00,$0.00,15680,3/17/2014,False,$0.00,192303,2014,$0.00,Bank Report (Days 1-15),3/1/14 - 3/15/14
